Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_s
0 days 01:24:27.502000,GAS,10,0 days 00:01:26.802000,15.0,1.0,,,0 days 00:00:30.544000,0 days 00:00:31.803000,0 days 00:00:24.455000,0 days 01:23:31.251000,0 days 01:24:03.054000,0 days 01:24:27.509000,274.0,227.0,241.0,281.0,False,SOFT,15.0,True,AlphaTauri,0 days 01:23:00.700000,2022-07-31 13:24:01.078,1,14.0,False,,False,True,86.802
0 days 01:29:07.425000,GAS,10,0 days 00:01:25.036000,18.0,2.0,,,0 days 00:00:30.435000,0 days 00:00:30.977000,0 days 00:00:23.624000,0 days 01:28:12.831000,0 days 01:28:43.808000,0 days 01:29:07.432000,276.0,230.0,242.0,279.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:27:42.389000,2022-07-31 13:28:42.767,1,20.0,False,,False,True,85.036
0 days 01:30:32.942000,GAS,10,0 days 00:01:25.517000,19.0,2.0,,,0 days 00:00:30.205000,0 days 00:00:31.381000,0 days 00:00:23.931000,0 days 01:29:37.637000,0 days 01:30:09.018000,0 days 01:30:32.949000,,229.0,248.0,281.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 01:29:07.425000,2022-07-31 13:30:07.803,1,19.0,False,,False,True,85.517
0 days 01:31:57.789000,GAS,10,0 days 00:01:24.847000,20.0,2.0,,,0 days 00:00:29.864000,0 days 00:00:30.818000,0 days 00:00:24.165000,0 days 01:31:02.813000,0 days 01:31:33.631000,0 days 01:31:57.796000,275.0,232.0,241.0,300.0,True,MEDIUM,4.0,True,AlphaTauri,0 days 01:30:32.942000,2022-07-31 13:31:33.320,1,18.0,False,,False,True,84.847
0 days 01:33:22.993000,GAS,10,0 days 00:01:25.204000,21.0,2.0,,,0 days 00:00:30.354000,0 days 00:00:30.919000,0 days 00:00:23.931000,0 days 01:32:28.150000,0 days 01:32:59.069000,0 days 01:33:23,274.0,231.0,247.0,281.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:31:57.789000,2022-07-31 13:32:58.167,1,17.0,False,,False,True,85.204
0 days 01:34:48.017000,GAS,10,0 days 00:01:25.024000,22.0,2.0,,,0 days 00:00:29.860000,0 days 00:00:31.076000,0 days 00:00:24.088000,0 days 01:33:52.860000,0 days 01:34:23.936000,0 days 01:34:48.024000,275.0,228.0,243.0,295.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:33:22.993000,2022-07-31 13:34:23.371,1,17.0,False,,False,True,85.024
0 days 01:36:14.145000,GAS,10,0 days 00:01:26.128000,23.0,2.0,,,0 days 00:00:30.396000,0 days 00:00:31.566000,0 days 00:00:24.166000,0 days 01:35:18.420000,0 days 01:35:49.986000,0 days 01:36:14.152000,279.0,230.0,249.0,281.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:34:48.017000,2022-07-31 13:35:48.395,1,17.0,False,,False,True,86.128
0 days 01:37:38.667000,GAS,10,0 days 00:01:24.522000,24.0,2.0,,,0 days 00:00:29.857000,0 days 00:00:30.721000,0 days 00:00:23.944000,0 days 01:36:44.009000,0 days 01:37:14.730000,0 days 01:37:38.674000,276.0,233.0,244.0,300.0,True,MEDIUM,8.0,True,AlphaTauri,0 days 01:36:14.145000,2022-07-31 13:37:14.523,1,16.0,False,,False,True,84.522
0 days 01:39:03.410000,GAS,10,0 days 00:01:24.743000,25.0,2.0,,,0 days 00:00:30.026000,0 days 00:00:30.822000,0 days 00:00:23.895000,0 days 01:38:08.700000,0 days 01:38:39.522000,0 days 01:39:03.417000,277.0,232.0,249.0,285.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 01:37:38.667000,2022-07-31 13:38:39.045,1,16.0,False,,False,True,84.743
0 days 01:40:28.294000,GAS,10,0 days 00:01:24.884000,26.0,2.0,,,0 days 00:00:30.012000,0 days 00:00:31.072000,0 days 00:00:23.800000,0 days 01:39:33.429000,0 days 01:40:04.501000,0 days 01:40:28.301000,275.0,230.0,242.0,297.0,False,MEDIUM,10.0,True,AlphaTauri,0 days 01:39:03.410000,2022-07-31 13:40:03.788,1,15.0,False,,False,True,84.884
0 days 01:41:53.431000,GAS,10,0 days 00:01:25.137000,27.0,2.0,,,0 days 00:00:30.352000,0 days 00:00:31.035000,0 days 00:00:23.750000,0 days 01:40:58.653000,0 days 01:41:29.688000,0 days 01:41:53.438000,274.0,230.0,243.0,281.0,False,MEDIUM,11.0,True,AlphaTauri,0 days 01:40:28.294000,2022-07-31 13:41:28.672,1,14.0,False,,False,True,85.137
0 days 01:43:18.372000,GAS,10,0 days 00:01:24.941000,28.0,2.0,,,0 days 00:00:30.160000,0 days 00:00:31.004000,0 days 00:00:23.777000,0 days 01:42:23.598000,0 days 01:42:54.602000,0 days 01:43:18.379000,276.0,232.0,244.0,279.0,False,MEDIUM,12.0,True,AlphaTauri,0 days 01:41:53.431000,2022-07-31 13:42:53.809,1,13.0,False,,False,True,84.941
0 days 01:44:43.182000,GAS,10,0 days 00:01:24.810000,29.0,2.0,,,0 days 00:00:30.280000,0 days 00:00:30.824000,0 days 00:00:23.706000,0 days 01:43:48.659000,0 days 01:44:19.483000,0 days 01:44:43.189000,275.0,233.0,242.0,280.0,False,MEDIUM,13.0,True,AlphaTauri,0 days 01:43:18.372000,2022-07-31 13:44:18.750,1,13.0,False,,False,True,84.81
0 days 01:46:08.235000,GAS,10,0 days 00:01:25.053000,30.0,2.0,,,0 days 00:00:30.167000,0 days 00:00:30.786000,0 days 00:00:24.100000,0 days 01:45:13.356000,0 days 01:45:44.142000,0 days 01:46:08.242000,277.0,231.0,242.0,,False,MEDIUM,14.0,True,AlphaTauri,0 days 01:44:43.182000,2022-07-31 13:45:43.560,1,13.0,False,,False,True,85.053
0 days 01:47:32.869000,GAS,10,0 days 00:01:24.634000,31.0,2.0,,,0 days 00:00:30.222000,0 days 00:00:30.645000,0 days 00:00:23.767000,0 days 01:46:38.464000,0 days 01:47:09.109000,0 days 01:47:32.876000,275.0,231.0,245.0,281.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 01:46:08.235000,2022-07-31 13:47:08.613,1,13.0,False,,False,True,84.634
0 days 01:48:57.743000,GAS,10,0 days 00:01:24.874000,32.0,2.0,,,0 days 00:00:30.083000,0 days 00:00:30.756000,0 days 00:00:24.035000,0 days 01:48:02.959000,0 days 01:48:33.715000,0 days 01:48:57.750000,,232.0,243.0,,False,MEDIUM,16.0,True,AlphaTauri,0 days 01:47:32.869000,2022-07-31 13:48:33.247,1,13.0,False,,False,True,84.874
0 days 01:50:22.735000,GAS,10,0 days 00:01:24.992000,33.0,2.0,,,0 days 00:00:30.128000,0 days 00:00:30.955000,0 days 00:00:23.909000,0 days 01:49:27.878000,0 days 01:49:58.833000,0 days 01:50:22.742000,,232.0,245.0,,False,MEDIUM,17.0,True,AlphaTauri,0 days 01:48:57.743000,2022-07-31 13:49:58.121,1,13.0,False,,False,True,84.992
0 days 01:54:36.897000,GAS,10,0 days 00:01:24.665000,36.0,2.0,,,0 days 00:00:30.097000,0 days 00:00:30.895000,0 days 00:00:23.673000,0 days 01:53:42.336000,0 days 01:54:13.231000,0 days 01:54:36.904000,276.0,234.0,245.0,281.0,False,MEDIUM,20.0,True,AlphaTauri,0 days 01:53:12.232000,2022-07-31 13:54:12.610,1,13.0,False,,False,True,84.665
0 days 01:56:01.766000,GAS,10,0 days 00:01:24.869000,37.0,2.0,,,0 days 00:00:30.374000,0 days 00:00:30.804000,0 days 00:00:23.691000,0 days 01:55:07.278000,0 days 01:55:38.082000,0 days 01:56:01.773000,,233.0,244.0,,False,MEDIUM,21.0,True,AlphaTauri,0 days 01:54:36.897000,2022-07-31 13:55:37.275,1,13.0,False,,False,True,84.869
0 days 01:57:26.960000,GAS,10,0 days 00:01:25.194000,38.0,2.0,,,0 days 00:00:30.278000,0 days 00:00:31.109000,0 days 00:00:23.807000,0 days 01:56:32.051000,0 days 01:57:03.160000,0 days 01:57:26.967000,275.0,224.0,243.0,,False,MEDIUM,22.0,True,AlphaTauri,0 days 01:56:01.766000,2022-07-31 13:57:02.144,1,13.0,False,,False,True,85.194
0 days 01:58:51.836000,GAS,10,0 days 00:01:24.876000,39.0,2.0,,,0 days 00:00:30.234000,0 days 00:00:30.881000,0 days 00:00:23.761000,0 days 01:57:57.201000,0 days 01:58:28.082000,0 days 01:58:51.843000,276.0,232.0,246.0,,False,MEDIUM,23.0,True,AlphaTauri,0 days 01:57:26.960000,2022-07-31 13:58:27.338,1,13.0,False,,False,True,84.876
0 days 02:00:16.606000,GAS,10,0 days 00:01:24.770000,40.0,2.0,,,0 days 00:00:30.033000,0 days 00:00:30.886000,0 days 00:00:23.851000,0 days 01:59:21.876000,0 days 01:59:52.762000,0 days 02:00:16.613000,277.0,229.0,244.0,279.0,False,MEDIUM,24.0,True,AlphaTauri,0 days 01:58:51.836000,2022-07-31 13:59:52.214,1,13.0,False,,False,True,84.77
0 days 02:03:06.762000,GAS,10,0 days 00:01:25.092000,42.0,2.0,,,0 days 00:00:30.151000,0 days 00:00:31.042000,0 days 00:00:23.899000,0 days 02:02:11.828000,0 days 02:02:42.870000,0 days 02:03:06.769000,,232.0,242.0,280.0,False,MEDIUM,26.0,True,AlphaTauri,0 days 02:01:41.670000,2022-07-31 14:02:42.048,1,13.0,False,,False,True,85.092
0 days 02:04:31.675000,GAS,10,0 days 00:01:24.913000,43.0,2.0,,,0 days 00:00:30.249000,0 days 00:00:30.852000,0 days 00:00:23.812000,0 days 02:03:37.018000,0 days 02:04:07.870000,0 days 02:04:31.682000,,233.0,245.0,279.0,False,MEDIUM,27.0,True,AlphaTauri,0 days 02:03:06.762000,2022-07-31 14:04:07.140,1,13.0,False,,False,True,84.913
0 days 02:05:56.704000,GAS,10,0 days 00:01:25.029000,44.0,2.0,,,0 days 00:00:30.037000,0 days 00:00:31.051000,0 days 00:00:23.941000,0 days 02:05:01.719000,0 days 02:05:32.770000,0 days 02:05:56.711000,277.0,228.0,244.0,284.0,False,MEDIUM,28.0,True,AlphaTauri,0 days 02:04:31.675000,2022-07-31 14:05:32.053,1,13.0,False,,False,True,85.029
0 days 02:07:22.177000,GAS,10,0 days 00:01:25.473000,45.0,2.0,,,0 days 00:00:30.269000,0 days 00:00:31.214000,0 days 00:00:23.990000,0 days 02:06:26.980000,0 days 02:06:58.194000,0 days 02:07:22.184000,276.0,230.0,243.0,280.0,False,MEDIUM,29.0,True,AlphaTauri,0 days 02:05:56.704000,2022-07-31 14:06:57.082,1,13.0,False,,False,True,85.473
0 days 02:11:58.640000,GAS,10,0 days 00:01:25.816000,48.0,3.0,,,0 days 00:00:29.952000,0 days 00:00:30.674000,0 days 00:00:25.190000,0 days 02:11:02.783000,0 days 02:11:33.457000,0 days 02:11:58.647000,278.0,232.0,253.0,283.0,False,SOFT,2.0,True,AlphaTauri,0 days 02:10:32.824000,2022-07-31 14:11:33.202,1,15.0,False,,False,True,85.816
0 days 02:14:52.213000,GAS,10,0 days 00:01:25.848000,50.0,3.0,,,0 days 00:00:29.963000,0 days 00:00:31.960000,0 days 00:00:23.925000,0 days 02:13:56.335000,0 days 02:14:28.295000,0 days 02:14:52.220000,280.0,233.0,250.0,302.0,False,SOFT,4.0,True,AlphaTauri,0 days 02:13:26.365000,2022-07-31 14:14:26.743,1,15.0,False,,False,True,85.848
0 days 02:16:15.701000,GAS,10,0 days 00:01:23.488000,51.0,3.0,,,0 days 00:00:29.740000,0 days 00:00:30.337000,0 days 00:00:23.411000,0 days 02:15:21.960000,0 days 02:15:52.297000,0 days 02:16:15.708000,277.0,237.0,244.0,301.0,True,SOFT,5.0,True,AlphaTauri,0 days 02:14:52.213000,2022-07-31 14:15:52.591,1,14.0,False,,False,True,83.488
0 days 02:17:40.971000,GAS,10,0 days 00:01:25.270000,52.0,3.0,,,0 days 00:00:29.866000,0 days 00:00:30.856000,0 days 00:00:24.548000,0 days 02:16:45.574000,0 days 02:17:16.430000,0 days 02:17:40.978000,280.0,203.0,252.0,283.0,False,SOFT,6.0,True,AlphaTauri,0 days 02:16:15.701000,2022-07-31 14:17:16.079,1,14.0,False,,False,True,85.27
0 days 02:19:04.617000,GAS,10,0 days 00:01:23.646000,53.0,3.0,,,0 days 00:00:29.588000,0 days 00:00:30.343000,0 days 00:00:23.715000,0 days 02:18:10.566000,0 days 02:18:40.909000,0 days 02:19:04.624000,278.0,236.0,245.0,300.0,False,SOFT,7.0,True,AlphaTauri,0 days 02:17:40.971000,2022-07-31 14:18:41.349,1,14.0,False,,False,True,83.646
0 days 02:20:28.080000,GAS,10,0 days 00:01:23.463000,54.0,3.0,,,0 days 00:00:29.836000,0 days 00:00:30.250000,0 days 00:00:23.377000,0 days 02:19:34.460000,0 days 02:20:04.710000,0 days 02:20:28.087000,,235.0,252.0,285.0,True,SOFT,8.0,True,AlphaTauri,0 days 02:19:04.617000,2022-07-31 14:20:04.995,1,14.0,False,,False,True,83.463
0 days 02:21:51.618000,GAS,10,0 days 00:01:23.538000,55.0,3.0,,,0 days 00:00:29.784000,0 days 00:00:30.305000,0 days 00:00:23.449000,0 days 02:20:57.871000,0 days 02:21:28.176000,0 days 02:21:51.625000,277.0,237.0,247.0,301.0,False,SOFT,9.0,True,AlphaTauri,0 days 02:20:28.080000,2022-07-31 14:21:28.458,1,13.0,False,,False,True,83.538
0 days 02:23:14.861000,GAS,10,0 days 00:01:23.243000,56.0,3.0,,,0 days 00:00:29.644000,0 days 00:00:30.214000,0 days 00:00:23.385000,0 days 02:22:21.269000,0 days 02:22:51.483000,0 days 02:23:14.868000,278.0,236.0,247.0,286.0,True,SOFT,10.0,True,AlphaTauri,0 days 02:21:51.618000,2022-07-31 14:22:51.996,1,13.0,False,,False,True,83.243
0 days 02:24:40.464000,GAS,10,0 days 00:01:25.603000,57.0,3.0,,,0 days 00:00:29.943000,0 days 00:00:31.972000,0 days 00:00:23.688000,0 days 02:23:44.811000,0 days 02:24:16.783000,0 days 02:24:40.471000,276.0,234.0,245.0,282.0,False,SOFT,11.0,True,AlphaTauri,0 days 02:23:14.861000,2022-07-31 14:24:15.239,1,13.0,False,,False,True,85.603
0 days 02:26:03.663000,GAS,10,0 days 00:01:23.199000,58.0,3.0,,,0 days 00:00:29.615000,0 days 00:00:30.141000,0 days 00:00:23.443000,0 days 02:25:10.086000,0 days 02:25:40.227000,0 days 02:26:03.670000,280.0,236.0,247.0,284.0,True,SOFT,12.0,True,AlphaTauri,0 days 02:24:40.464000,2022-07-31 14:25:40.842,1,13.0,False,,False,True,83.199
0 days 02:27:26.916000,GAS,10,0 days 00:01:23.253000,59.0,3.0,,,0 days 00:00:29.655000,0 days 00:00:30.048000,0 days 00:00:23.550000,0 days 02:26:33.325000,0 days 02:27:03.373000,0 days 02:27:26.923000,279.0,235.0,245.0,283.0,False,SOFT,13.0,True,AlphaTauri,0 days 02:26:03.663000,2022-07-31 14:27:04.041,1,13.0,False,,False,True,83.253
0 days 02:28:50.341000,GAS,10,0 days 00:01:23.425000,60.0,3.0,,,0 days 00:00:29.652000,0 days 00:00:30.341000,0 days 00:00:23.432000,0 days 02:27:56.575000,0 days 02:28:26.916000,0 days 02:28:50.348000,277.0,235.0,246.0,281.0,False,SOFT,14.0,True,AlphaTauri,0 days 02:27:26.916000,2022-07-31 14:28:27.294,1,13.0,False,,False,True,83.425
0 days 02:30:14.058000,GAS,10,0 days 00:01:23.717000,61.0,3.0,,,0 days 00:00:29.688000,0 days 00:00:30.321000,0 days 00:00:23.708000,0 days 02:29:20.036000,0 days 02:29:50.357000,0 days 02:30:14.065000,278.0,236.0,245.0,283.0,False,SOFT,15.0,True,AlphaTauri,0 days 02:28:50.341000,2022-07-31 14:29:50.719,1,13.0,False,,False,True,83.717
0 days 02:31:38.013000,GAS,10,0 days 00:01:23.955000,62.0,3.0,,,0 days 00:00:29.874000,0 days 00:00:30.374000,0 days 00:00:23.707000,0 days 02:30:43.939000,0 days 02:31:14.313000,0 days 02:31:38.020000,277.0,235.0,247.0,286.0,False,SOFT,16.0,True,AlphaTauri,0 days 02:30:14.058000,2022-07-31 14:31:14.436,1,13.0,False,,False,True,83.955
0 days 02:33:01.977000,GAS,10,0 days 00:01:23.964000,63.0,3.0,,,0 days 00:00:29.823000,0 days 00:00:30.346000,0 days 00:00:23.795000,0 days 02:32:07.843000,0 days 02:32:38.189000,0 days 02:33:01.984000,,236.0,247.0,284.0,False,SOFT,17.0,True,AlphaTauri,0 days 02:31:38.013000,2022-07-31 14:32:38.391,1,13.0,False,,False,True,83.964
0 days 02:34:28.566000,GAS,10,0 days 00:01:26.589000,64.0,3.0,,,0 days 00:00:30.799000,0 days 00:00:31.802000,0 days 00:00:23.988000,0 days 02:33:32.783000,0 days 02:34:04.585000,0 days 02:34:28.573000,257.0,235.0,245.0,285.0,False,SOFT,18.0,True,AlphaTauri,0 days 02:33:01.977000,2022-07-31 14:34:02.355,1,13.0,False,,False,True,86.589
0 days 02:35:54.555000,GAS,10,0 days 00:01:25.989000,65.0,3.0,,,0 days 00:00:30.721000,0 days 00:00:31.224000,0 days 00:00:24.044000,0 days 02:34:59.294000,0 days 02:35:30.518000,0 days 02:35:54.562000,278.0,231.0,244.0,275.0,False,SOFT,19.0,True,AlphaTauri,0 days 02:34:28.566000,2022-07-31 14:35:28.944,1,13.0,False,,False,True,85.989
0 days 01:08:30.942000,PER,11,0 days 00:01:24.689000,4.0,1.0,,,0 days 00:00:29.887000,0 days 00:00:30.923000,0 days 00:00:23.879000,0 days 01:07:36.124000,0 days 01:08:07.047000,0 days 01:08:30.926000,280.0,231.0,248.0,296.0,True,SOFT,4.0,True,Red Bull Racing,0 days 01:07:06.253000,2022-07-31 13:08:06.631,1,9.0,False,,False,True,84.689
0 days 01:09:55.981000,PER,11,0 days 00:01:25.039000,5.0,1.0,,,0 days 00:00:30.046000,0 days 00:00:31.166000,0 days 00:00:23.827000,0 days 01:09:00.972000,0 days 01:09:32.138000,0 days 01:09:55.965000,277.0,233.0,250.0,301.0,False,SOFT,5.0,True,Red Bull Racing,0 days 01:08:30.942000,2022-07-31 13:09:31.320,1,9.0,False,,False,True,85.039
0 days 01:11:20.993000,PER,11,0 days 00:01:25.012000,6.0,1.0,,,0 days 00:00:29.885000,0 days 00:00:31.302000,0 days 00:00:23.825000,0 days 01:10:25.850000,0 days 01:10:57.152000,0 days 01:11:20.977000,270.0,233.0,247.0,303.0,False,SOFT,6.0,True,Red Bull Racing,0 days 01:09:55.981000,2022-07-31 13:10:56.359,1,9.0,False,,False,True,85.012
0 days 01:12:45.856000,PER,11,0 days 00:01:24.863000,7.0,1.0,,,0 days 00:00:30.320000,0 days 00:00:30.790000,0 days 00:00:23.753000,0 days 01:11:51.297000,0 days 01:12:22.087000,0 days 01:12:45.840000,274.0,232.0,245.0,299.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:11:20.993000,2022-07-31 13:12:21.371,1,8.0,False,,False,True,84.863
0 days 01:14:10.872000,PER,11,0 days 00:01:25.016000,8.0,1.0,,,0 days 00:00:29.916000,0 days 00:00:31.094000,0 days 00:00:24.006000,0 days 01:13:15.756000,0 days 01:13:46.850000,0 days 01:14:10.856000,279.0,228.0,248.0,297.0,False,SOFT,8.0,True,Red Bull Racing,0 days 01:12:45.856000,2022-07-31 13:13:46.234,1,8.0,False,,False,True,85.016
0 days 01:15:34.897000,PER,11,0 days 00:01:24.025000,9.0,1.0,,,0 days 00:00:29.923000,0 days 00:00:30.383000,0 days 00:00:23.719000,0 days 01:14:40.779000,0 days 01:15:11.162000,0 days 01:15:34.881000,276.0,231.0,242.0,301.0,True,SOFT,9.0,True,Red Bull Racing,0 days 01:14:10.872000,2022-07-31 13:15:11.250,1,7.0,False,,False,True,84.025
0 days 01:16:59.552000,PER,11,0 days 00:01:24.655000,10.0,1.0,,,0 days 00:00:30.260000,0 days 00:00:30.713000,0 days 00:00:23.682000,0 days 01:16:05.141000,0 days 01:16:35.854000,0 days 01:16:59.536000,,232.0,242.0,280.0,False,SOFT,10.0,True,Red Bull Racing,0 days 01:15:34.897000,2022-07-31 13:16:35.275,1,7.0,False,,False,True,84.655
0 days 01:18:23.647000,PER,11,0 days 00:01:24.095000,11.0,1.0,,,0 days 00:00:29.926000,0 days 00:00:30.548000,0 days 00:00:23.621000,0 days 01:17:29.462000,0 days 01:18:00.010000,0 days 01:18:23.631000,277.0,231.0,241.0,282.0,False,SOFT,11.0,True,Red Bull Racing,0 days 01:16:59.552000,2022-07-31 13:17:59.930,1,7.0,False,,False,True,84.095
0 days 01:19:48.431000,PER,11,0 days 00:01:24.784000,12.0,1.0,,,0 days 00:00:30.165000,0 days 00:00:30.592000,0 days 00:00:24.027000,0 days 01:18:53.796000,0 days 01:19:24.388000,0 days 01:19:48.415000,278.0,229.0,250.0,283.0,False,SOFT,12.0,True,Red Bull Racing,0 days 01:18:23.647000,2022-07-31 13:19:24.025,1,7.0,False,,False,True,84.784
0 days 01:21:12.925000,PER,11,0 days 00:01:24.494000,13.0,1.0,,,0 days 00:00:29.793000,0 days 00:00:30.737000,0 days 00:00:23.964000,0 days 01:20:18.208000,0 days 01:20:48.945000,0 days 01:21:12.909000,,229.0,242.0,296.0,False,SOFT,13.0,True,Red Bull Racing,0 days 01:19:48.431000,2022-07-31 13:20:48.809,1,6.0,False,,False,True,84.494
0 days 01:22:38.368000,PER,11,0 days 00:01:25.443000,14.0,1.0,,,0 days 00:00:30.377000,0 days 00:00:30.962000,0 days 00:00:24.104000,0 days 01:21:43.286000,0 days 01:22:14.248000,0 days 01:22:38.352000,276.0,228.0,240.0,282.0,False,SOFT,14.0,True,Red Bull Racing,0 days 01:21:12.925000,2022-07-31 13:22:13.303,1,6.0,False,,False,True,85.443
0 days 01:24:03.366000,PER,11,0 days 00:01:24.998000,15.0,1.0,,,0 days 00:00:30.073000,0 days 00:00:30.839000,0 days 00:00:24.086000,0 days 01:23:08.425000,0 days 01:23:39.264000,0 days 01:24:03.350000,,231.0,239.0,,False,SOFT,15.0,True,Red Bull Racing,0 days 01:22:38.368000,2022-07-31 13:23:38.746,1,6.0,False,,False,True,84.998
0 days 01:25:28.688000,PER,11,0 days 00:01:25.322000,16.0,1.0,,,0 days 00:00:30.232000,0 days 00:00:31.040000,0 days 00:00:24.050000,0 days 01:24:33.582000,0 days 01:25:04.622000,0 days 01:25:28.672000,,230.0,239.0,279.0,False,SOFT,16.0,True,Red Bull Racing,0 days 01:24:03.366000,2022-07-31 13:25:03.744,1,6.0,False,,False,True,85.322
0 days 01:26:54.268000,PER,11,0 days 00:01:25.580000,17.0,1.0,,,0 days 00:00:30.348000,0 days 00:00:31.257000,0 days 00:00:23.975000,0 days 01:25:59.020000,0 days 01:26:30.277000,0 days 01:26:54.252000,,229.0,239.0,278.0,False,SOFT,17.0,True,Red Bull Racing,0 days 01:25:28.688000,2022-07-31 13:26:29.066,1,4.0,False,,False,True,85.58
0 days 01:31:30.942000,PER,11,0 days 00:01:25.547000,20.0,2.0,,,0 days 00:00:30.154000,0 days 00:00:31.183000,0 days 00:00:24.210000,0 days 01:30:35.533000,0 days 01:31:06.716000,0 days 01:31:30.926000,277.0,228.0,249.0,304.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:30:05.395000,2022-07-31 13:31:05.773,1,9.0,False,,False,True,85.547
0 days 01:32:55.181000,PER,11,0 days 00:01:24.239000,21.0,2.0,,,0 days 00:00:30.032000,0 days 00:00:30.617000,0 days 00:00:23.590000,0 days 01:32:00.958000,0 days 01:32:31.575000,0 days 01:32:55.165000,276.0,232.0,242.0,297.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:31:30.942000,2022-07-31 13:32:31.320,1,8.0,False,,False,True,84.239
0 days 01:34:19.179000,PER,11,0 days 00:01:23.998000,22.0,2.0,,,0 days 00:00:30.273000,0 days 00:00:30.293000,0 days 00:00:23.432000,0 days 01:33:25.438000,0 days 01:33:55.731000,0 days 01:34:19.163000,,231.0,245.0,279.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:32:55.181000,2022-07-31 13:33:55.559,1,7.0,False,,False,True,83.998
0 days 01:35:42.597000,PER,11,0 days 00:01:23.418000,23.0,2.0,,,0 days 00:00:29.893000,0 days 00:00:30.142000,0 days 00:00:23.383000,0 days 01:34:49.056000,0 days 01:35:19.198000,0 days 01:35:42.581000,277.0,232.0,244.0,,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:34:19.179000,2022-07-31 13:35:19.557,1,7.0,False,,False,True,83.418
0 days 01:37:05.988000,PER,11,0 days 00:01:23.391000,24.0,2.0,,,0 days 00:00:29.759000,0 days 00:00:30.081000,0 days 00:00:23.551000,0 days 01:36:12.340000,0 days 01:36:42.421000,0 days 01:37:05.972000,,235.0,243.0,282.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:35:42.597000,2022-07-31 13:36:42.975,1,6.0,False,,False,True,83.391
0 days 01:38:29.539000,PER,11,0 days 00:01:23.551000,25.0,2.0,,,0 days 00:00:29.876000,0 days 00:00:30.187000,0 days 00:00:23.488000,0 days 01:37:35.848000,0 days 01:38:06.035000,0 days 01:38:29.523000,,229.0,244.0,280.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:37:05.988000,2022-07-31 13:38:06.366,1,6.0,False,,False,True,83.551
0 days 01:39:52.911000,PER,11,0 days 00:01:23.372000,26.0,2.0,,,0 days 00:00:29.753000,0 days 00:00:30.186000,0 days 00:00:23.433000,0 days 01:38:59.276000,0 days 01:39:29.462000,0 days 01:39:52.895000,278.0,233.0,243.0,283.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:38:29.539000,2022-07-31 13:39:29.917,1,6.0,False,,False,True,83.372
0 days 01:41:16.764000,PER,11,0 days 00:01:23.853000,27.0,2.0,,,0 days 00:00:29.827000,0 days 00:00:30.414000,0 days 00:00:23.612000,0 days 01:40:22.722000,0 days 01:40:53.136000,0 days 01:41:16.748000,277.0,234.0,242.0,281.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:39:52.911000,2022-07-31 13:40:53.289,1,6.0,False,,False,True,83.853
